age,child_number,family_size,income,living_minimum,study_certificate,isEgisso,service_108,service_116
18,2,4,30996,15428,0,0,0,0
6,3,5,59316,15428,0,1,0,0
9,3,5,37357,15428,0,0,1,0
14,2,5,34910,15428,0,0,1,0
5,2,3,75122,15428,0,1,0,0
5,1,3,46512,15428,0,1,0,0
15,1,4,92190,15428,0,0,0,0
8,1,2,73253,15428,0,0,0,0
18,1,3,23888,15428,0,1,0,0
17,2,4,88131,15428,1,1,0,0
4,1,2,73024,15428,0,1,0,0
15,4,5,33460,15428,0,0,1,0
6,2,5,24025,15428,0,0,1,0
18,1,3,37331,15428,0,1,0,0
4,1,2,77635,15428,0,1,0,0
10,1,2,73682,15428,0,0,0,0
17,3,4,72074,15428,1,0,0,0
6,2,3,22907,15428,0,1,0,0
17,2,4,55624,15428,1,1,0,0
2,1,3,58945,15428,0,1,0,0
4,1,2,83654,15428,0,0,0,0
12,3,5,45027,15428,0,1,0,0
15,2,3,59716,15428,0,1,0,0
11,1,4,40419,15428,0,0,1,0
6,1,2,21258,15428,0,1,0,0
12,1,5,66632,15428,0,1,0,0
0,1,3,89594,15428,0,1,0,0
14,2,5,31514,15428,0,1,0,0
11,4,5,34055,15428,0,1,0,0
16,1,2,76327,15428,0,0,0,0
4,1,4,92249,15428,0,0,0,0
16,2,5,80756,15428,0,1,0,0
14,3,5,98783,15428,0,1,0,0
18,2,3,13962,15428,1,1,0,0
0,2,4,10378,15428,0,0,1,0
3,1,2,87517,15428,0,1,0,0
2,1,2,84248,15428,0,0,0,0
7,3,5,53230,15428,0,0,1,0
8,4,5,45671,15428,0,1,0,0
11,2,3,76569,15428,0,0,0,0
4,1,2,71974,15428,0,0,0,0
8,1,3,82258,15428,0,1,0,0
0,1,5,57981,15428,0,1,0,0
10,1,2,86313,15428,0,1,0,0
6,3,4,85889,15428,0,0,0,0
13,3,5,63478,15428,0,0,1,0
2,4,5,88644,15428,0,0,0,1
10,2,3,57358,15428,0,1,0,0
16,1,2,35895,15428,0,1,0,0
17,1,5,38341,15428,0,1,0,0
18,1,2,60790,15428,1,1,0,0
17,3,4,96571,15428,1,0,0,0
5,2,5,36182,15428,0,0,1,0
14,2,4,27038,15428,0,0,1,0
6,2,3,54363,15428,0,1,0,0
4,1,3,73064,15428,0,0,0,0
4,2,5,75425,15428,0,0,1,0
6,3,4,63954,15428,0,1,0,0
11,4,5,92449,15428,0,1,0,0
7,1,3,19977,15428,0,0,1,0
17,1,5,49590,15428,0,0,0,0
17,4,5,76613,15428,1,0,1,0
16,1,5,57160,15428,0,1,0,0
10,2,3,83932,15428,0,0,0,0
14,1,2,58068,15428,0,1,0,0
5,1,2,89766,15428,0,1,0,0
11,2,3,53288,15428,0,0,0,0
6,1,4,54621,15428,0,0,1,0
7,2,4,90338,15428,0,0,0,0
3,1,4,50333,15428,0,0,1,0
2,2,3,14851,15428,0,1,0,0
2,3,5,15357,15428,0,0,1,1
9,1,5,12830,15428,0,0,1,0
14,2,4,70407,15428,0,1,0,0
12,1,2,62116,15428,0,0,0,0
18,1,2,28547,15428,0,0,0,0
7,3,5,17513,15428,0,1,0,0
17,1,3,95584,15428,0,0,0,0
4,4,5,19652,15428,0,0,1,0
6,1,4,52851,15428,0,1,0,0
4,1,2,64970,15428,0,0,0,0
18,2,5,28279,15428,0,0,0,0
16,1,2,81132,15428,1,0,0,0
18,1,2,68846,15428,1,1,0,0
3,2,5,34649,15428,0,0,1,0
6,1,3,69444,15428,0,0,0,0
5,2,5,67167,15428,0,1,0,0
13,1,2,89032,15428,0,0,0,0
18,2,5,13931,15428,0,1,0,0
10,3,5,67528,15428,0,0,1,0
6,1,2,88659,15428,0,0,0,0
2,3,4,54513,15428,0,0,1,1
16,4,5,38372,15428,0,0,0,0
10,2,4,50576,15428,0,0,1,0
14,1,2,53747,15428,0,0,0,0
6,2,3,91759,15428,0,0,0,0
14,3,5,44564,15428,0,0,1,0
16,4,5,61428,15428,0,0,0,0
10,1,2,85743,15428,0,0,0,0
11,2,4,54457,15428,0,0,1,0
12,1,3,91555,15428,0,0,0,0
10,2,4,35574,15428,0,0,1,0
10,1,3,98196,15428,0,0,0,0
8,1,3,72029,15428,0,1,0,0
10,3,5,96709,15428,0,1,0,0
3,1,2,99573,15428,0,0,0,0
1,1,3,60425,15428,0,0,0,0
3,2,3,88309,15428,0,1,0,0
13,1,3,86952,15428,0,1,0,0
4,1,2,64114,15428,0,0,0,0
16,2,3,44064,15428,1,0,1,0
11,1,3,40155,15428,0,1,0,0
5,2,3,75255,15428,0,1,0,0
11,2,5,34564,15428,0,1,0,0
14,1,2,64067,15428,0,1,0,0
18,3,4,15844,15428,0,0,0,0
9,2,4,13523,15428,0,1,0,0
1,3,5,96795,15428,0,1,0,1
11,3,4,68444,15428,0,1,0,0
11,1,2,57339,15428,0,1,0,0
6,1,2,69724,15428,0,0,0,0
0,1,2,99292,15428,0,0,0,0
17,1,4,57708,15428,1,0,1,0
2,2,3,29858,15428,0,1,0,0
4,1,4,32673,15428,0,1,0,0
14,1,5,89359,15428,0,1,0,0
9,1,3,20759,15428,0,1,0,0
18,2,5,62148,15428,0,0,0,0
0,4,5,15423,15428,0,0,1,1
6,1,2,30729,15428,0,0,1,0
17,2,4,23767,15428,1,0,1,0
1,1,5,16435,15428,0,1,0,0
18,2,4,38250,15428,0,1,0,0
9,1,4,99706,15428,0,1,0,0
14,1,4,74056,15428,0,0,0,0
9,4,5,43109,15428,0,1,0,0
9,4,5,32595,15428,0,1,0,0
11,3,4,19625,15428,0,0,1,0
7,4,5,19741,15428,0,0,1,0
13,1,5,69527,15428,0,0,1,0
1,2,3,21182,15428,0,0,1,0
16,2,5,15152,15428,0,0,0,0
5,2,4,54493,15428,0,1,0,0
7,3,4,58392,15428,0,0,1,0
0,1,3,75303,15428,0,1,0,0
2,3,5,62938,15428,0,0,1,1
14,2,3,91573,15428,0,1,0,0
16,1,2,99038,15428,0,0,0,0
6,1,2,16631,15428,0,0,1,0
13,2,3,66561,15428,0,0,0,0
2,2,4,91425,15428,0,0,0,0
17,1,4,48077,15428,1,1,0,0
4,1,2,48369,15428,0,0,0,0
14,1,3,27663,15428,0,1,0,0
5,1,3,76840,15428,0,1,0,0
2,3,5,56730,15428,0,0,1,1
17,1,2,87212,15428,0,1,0,0
2,1,3,23210,15428,0,1,0,0
7,1,2,89236,15428,0,1,0,0
18,1,5,12531,15428,0,0,0,0
17,2,3,75036,15428,0,1,0,0
14,2,3,96139,15428,0,0,0,0
13,2,5,13962,15428,0,1,0,0
15,1,3,76772,15428,0,1,0,0
2,1,2,14011,15428,0,0,1,0
14,1,5,23960,15428,0,1,0,0
18,1,4,59281,15428,1,0,1,0
7,4,5,83792,15428,0,1,0,0
1,1,2,83415,15428,0,1,0,0
16,3,5,20975,15428,1,1,0,0
11,1,5,55332,15428,0,1,0,0
18,1,5,50981,15428,0,0,0,0
10,1,3,74121,15428,0,0,0,0
17,1,3,39437,15428,1,1,0,0
12,2,3,74057,15428,0,1,0,0
13,2,3,11834,15428,0,0,1,0
11,1,5,58265,15428,0,1,0,0
14,1,4,98746,15428,0,1,0,0
7,2,5,14139,15428,0,0,1,0
1,2,5,30842,15428,0,0,1,0
7,2,3,71703,15428,0,0,0,0
4,1,2,33427,15428,0,1,0,0
1,1,3,54536,15428,0,0,0,0
9,2,3,22983,15428,0,1,0,0
9,2,4,84265,15428,0,0,0,0
3,1,2,31404,15428,0,1,0,0
3,1,2,36682,15428,0,0,0,0
7,1,5,76174,15428,0,1,0,0
5,1,3,50117,15428,0,1,0,0
14,1,2,46990,15428,0,0,0,0
17,4,5,81687,15428,0,1,0,0
7,1,3,97563,15428,0,1,0,0
6,2,4,31585,15428,0,0,1,0
16,1,2,85148,15428,1,0,0,0
18,1,2,97233,15428,1,1,0,0
1,1,2,96998,15428,0,1,0,0
11,3,5,12271,15428,0,0,1,0
18,1,5,20056,15428,1,0,1,0
4,2,3,17024,15428,0,1,0,0
11,3,5,76169,15428,0,1,0,0
16,1,2,96089,15428,1,0,0,0
4,1,2,11133,15428,0,0,1,0
1,1,2,70557,15428,0,1,0,0
3,1,4,14971,15428,0,0,1,0
5,1,2,74598,15428,0,1,0,0
8,2,5,39440,15428,0,0,1,0
9,1,2,50038,15428,0,0,0,0
10,4,5,76448,15428,0,1,0,0
1,1,2,23774,15428,0,0,1,0
8,2,4,46162,15428,0,1,0,0
16,1,3,27559,15428,1,1,0,0
8,1,3,16160,15428,0,0,1,0
7,1,2,87989,15428,0,0,0,0
4,4,5,54024,15428,0,0,1,0
4,1,4,12969,15428,0,1,0,0
5,3,4,24092,15428,0,1,0,0
15,3,4,75322,15428,0,1,0,0
0,2,5,43720,15428,0,1,0,0
8,1,2,35422,15428,0,1,0,0
6,1,5,30404,15428,0,0,1,0
10,2,4,85666,15428,0,0,0,0
14,3,5,63412,15428,0,1,0,0
4,2,4,79958,15428,0,0,0,0
18,1,3,23708,15428,1,0,1,0
5,2,3,17667,15428,0,0,1,0
13,4,5,37743,15428,0,0,1,0
13,2,4,18117,15428,0,0,1,0
10,1,4,18778,15428,0,0,1,0
3,1,3,88598,15428,0,0,0,0
9,1,2,17559,15428,0,0,1,0
1,1,2,40285,15428,0,1,0,0
3,1,2,30636,15428,0,1,0,0
9,3,4,68332,15428,0,1,0,0
0,2,3,67512,15428,0,0,0,0
13,3,4,67053,15428,0,0,1,0
17,2,3,49003,15428,0,1,0,0
11,1,3,87557,15428,0,1,0,0
18,1,3,82021,15428,0,0,0,0
11,2,4,44915,15428,0,0,1,0
4,1,2,69671,15428,0,1,0,0
3,2,3,74482,15428,0,1,0,0
12,2,3,70417,15428,0,1,0,0
17,1,5,50231,15428,1,1,0,0
11,2,5,56280,15428,0,1,0,0
15,2,3,50908,15428,0,0,1,0
5,2,4,50260,15428,0,0,1,0
6,1,2,12226,15428,0,1,0,0
8,3,5,57051,15428,0,1,0,0
9,1,3,31099,15428,0,1,0,0
4,1,3,14687,15428,0,1,0,0
3,1,3,47954,15428,0,0,1,0
10,1,2,11298,15428,0,1,0,0
18,1,5,15466,15428,1,1,0,0
6,1,3,58022,15428,0,1,0,0
12,1,5,39450,15428,0,1,0,0
12,2,3,74931,15428,0,1,0,0
17,1,4,31076,15428,1,1,0,0
8,1,2,98955,15428,0,0,0,0
12,3,4,16330,15428,0,0,1,0
12,1,4,45629,15428,0,0,1,0
4,4,5,30351,15428,0,1,0,0
11,3,5,47487,15428,0,0,1,0
0,2,3,11725,15428,0,0,1,0
17,1,4,16779,15428,1,1,0,0
16,2,5,94096,15428,1,1,0,0
9,1,2,32503,15428,0,1,0,0
8,3,5,39089,15428,0,1,0,0
7,2,3,94788,15428,0,0,0,0
14,3,4,80612,15428,0,1,0,0
12,4,5,39518,15428,0,0,1,0
16,2,3,88873,15428,0,0,0,0
8,2,3,96596,15428,0,0,0,0
10,4,5,36418,15428,0,1,0,0
3,1,4,94210,15428,0,1,0,0
6,1,3,85044,15428,0,0,0,0
2,2,5,50393,15428,0,0,1,0
9,1,2,38719,15428,0,1,0,0
2,2,3,67044,15428,0,1,0,0
0,1,2,69270,15428,0,0,0,0
13,1,3,79340,15428,0,0,0,0
12,3,5,98329,15428,0,0,0,0
4,1,3,72219,15428,0,1,0,0
7,2,3,58477,15428,0,1,0,0
11,1,3,49362,15428,0,1,0,0
5,3,4,64665,15428,0,0,1,0
1,4,5,50896,15428,0,1,0,1
3,1,5,68484,15428,0,0,1,0
4,3,5,88740,15428,0,1,0,0
10,4,5,94096,15428,0,0,0,0
12,1,2,86147,15428,0,0,0,0
7,2,3,72038,15428,0,1,0,0
4,4,5,88681,15428,0,0,0,0
5,1,3,62981,15428,0,0,0,0
14,1,2,26979,15428,0,1,0,0
15,1,3,10077,15428,0,0,1,0
10,1,2,27679,15428,0,1,0,0
6,1,3,39072,15428,0,0,1,0
5,1,2,66212,15428,0,0,0,0
11,4,5,81704,15428,0,0,1,0
3,3,4,51245,15428,0,0,1,0
13,1,2,11988,15428,0,1,0,0
10,1,2,64743,15428,0,0,0,0
11,2,5,36831,15428,0,0,1,0
1,1,2,18829,15428,0,0,1,0
10,1,2,53260,15428,0,1,0,0
12,1,4,50754,15428,0,1,0,0
10,1,3,87664,15428,0,1,0,0
8,1,2,30543,15428,0,0,1,0
15,1,2,95142,15428,0,0,0,0
4,2,4,29222,15428,0,0,1,0
11,1,5,91196,15428,0,1,0,0
2,1,2,70815,15428,0,0,0,0
15,1,2,74379,15428,0,1,0,0
18,2,3,66310,15428,1,0,0,0
16,4,5,38620,15428,0,1,0,0
10,1,3,91102,15428,0,1,0,0
18,2,4,99519,15428,1,1,0,0
17,3,4,29735,15428,0,1,0,0
8,2,3,18981,15428,0,0,1,0
12,1,3,93495,15428,0,1,0,0
5,3,4,98788,15428,0,0,0,0
2,1,2,63462,15428,0,1,0,0
11,2,3,11760,15428,0,1,0,0
8,3,4,62233,15428,0,1,0,0
8,3,4,55558,15428,0,0,1,0
14,2,4,61706,15428,0,0,1,0
0,1,3,40695,15428,0,1,0,0
17,1,2,93217,15428,0,0,0,0
14,3,5,86892,15428,0,0,0,0
7,1,2,21592,15428,0,0,1,0
10,2,4,87691,15428,0,0,0,0
16,3,4,46242,15428,0,1,0,0
13,1,2,35096,15428,0,0,0,0
18,4,5,56473,15428,0,0,0,0
4,1,5,37172,15428,0,1,0,0
1,2,4,25499,15428,0,1,0,0
14,1,3,52015,15428,0,0,0,0
18,1,3,61309,15428,0,0,0,0
15,3,4,11255,15428,0,0,1,0
12,1,2,58668,15428,0,0,0,0
6,1,2,82960,15428,0,0,0,0
16,2,3,39124,15428,0,0,0,0
18,1,2,97331,15428,0,0,0,0
6,1,2,16592,15428,0,1,0,0
11,3,4,72475,15428,0,0,0,0
12,4,5,84870,15428,0,0,0,0
12,3,4,92829,15428,0,1,0,0
13,1,4,50481,15428,0,1,0,0
14,1,4,54112,15428,0,0,1,0
1,1,3,26246,15428,0,1,0,0
5,1,5,26180,15428,0,0,1,0
8,3,5,19288,15428,0,0,1,0
14,1,2,22164,15428,0,0,1,0
15,2,4,12669,15428,0,0,1,0
1,3,4,90285,15428,0,0,0,1
2,1,3,66744,15428,0,1,0,0
7,3,5,57586,15428,0,1,0,0
7,1,2,94241,15428,0,0,0,0
6,1,3,42121,15428,0,0,1,0
10,1,2,32360,15428,0,1,0,0
12,1,3,56628,15428,0,0,0,0
7,3,5,95257,15428,0,1,0,0
8,1,2,38668,15428,0,1,0,0
15,2,4,34557,15428,0,1,0,0
4,4,5,97823,15428,0,0,0,0
13,1,2,54581,15428,0,0,0,0
0,1,5,79407,15428,0,0,1,0
18,2,4,99216,15428,1,1,0,0
16,2,4,80835,15428,0,1,0,0
13,2,3,32343,15428,0,1,0,0
12,4,5,94255,15428,0,0,0,0
7,1,2,85702,15428,0,1,0,0
2,1,4,54979,15428,0,0,1,0
0,2,4,26180,15428,0,0,1,0
18,3,4,17070,15428,0,1,0,0
14,1,5,17894,15428,0,0,1,0
7,3,4,21940,15428,0,0,1,0
8,1,2,23424,15428,0,0,1,0
12,2,4,60221,15428,0,1,0,0
11,1,4,79755,15428,0,1,0,0
8,2,5,22731,15428,0,0,1,0
10,1,3,85389,15428,0,1,0,0
4,1,2,11752,15428,0,0,1,0
18,2,4,46015,15428,0,1,0,0
17,1,4,31901,15428,1,0,1,0
10,2,3,65458,15428,0,0,0,0
10,1,2,39581,15428,0,0,0,0
5,4,5,71202,15428,0,0,1,0
0,4,5,87172,15428,0,1,0,1
8,2,3,48993,15428,0,0,1,0
6,1,2,69393,15428,0,0,0,0
5,3,4,23304,15428,0,0,1,0
9,1,2,41102,15428,0,1,0,0
4,4,5,94802,15428,0,0,0,0
0,1,3,45194,15428,0,0,1,0
14,1,5,20251,15428,0,1,0,0
4,1,4,48707,15428,0,0,1,0
5,1,2,79839,15428,0,1,0,0
4,1,2,93857,15428,0,1,0,0
16,2,3,65421,15428,0,1,0,0
17,3,5,22706,15428,0,0,0,0
3,4,5,27463,15428,0,1,0,0
1,1,3,26159,15428,0,1,0,0
7,1,2,42841,15428,0,0,0,0
4,1,2,56752,15428,0,1,0,0
3,1,2,61343,15428,0,1,0,0
13,1,5,73830,15428,0,1,0,0
3,2,5,82349,15428,0,0,1,0
7,1,3,33213,15428,0,1,0,0
2,1,2,22352,15428,0,1,0,0
13,1,2,37080,15428,0,1,0,0
17,4,5,10864,15428,0,0,0,0
11,1,2,35551,15428,0,0,0,0
14,2,3,60435,15428,0,0,0,0
8,2,3,12025,15428,0,1,0,0
1,1,2,86914,15428,0,1,0,0
0,2,5,44054,15428,0,0,1,0
14,1,2,85869,15428,0,1,0,0
14,1,3,47698,15428,0,0,1,0
7,1,3,98774,15428,0,1,0,0
2,1,2,31849,15428,0,1,0,0
1,2,4,22135,15428,0,0,1,0
3,3,4,19623,15428,0,1,0,0
17,1,5,39305,15428,1,0,1,0
11,1,3,75743,15428,0,1,0,0
17,2,3,10497,15428,0,1,0,0
9,2,3,43085,15428,0,1,0,0
7,1,2,41471,15428,0,1,0,0
17,1,2,73800,15428,1,0,0,0
16,1,3,56238,15428,1,1,0,0
18,1,2,48666,15428,0,1,0,0
5,3,4,26925,15428,0,1,0,0
13,1,4,66797,15428,0,1,0,0
4,1,5,86274,15428,0,1,0,0
7,1,4,58715,15428,0,0,1,0
7,3,5,76521,15428,0,0,1,0
17,1,5,17785,15428,0,1,0,0
8,1,3,94157,15428,0,1,0,0
13,3,4,41688,15428,0,1,0,0
13,3,4,98777,15428,0,1,0,0
13,1,2,77342,15428,0,1,0,0
16,2,5,15023,15428,1,0,1,0
1,1,2,25864,15428,0,0,1,0
13,4,5,26248,15428,0,0,1,0
11,1,2,66592,15428,0,1,0,0
15,1,3,58942,15428,0,1,0,0
5,2,4,65761,15428,0,1,0,0
17,2,3,38280,15428,1,0,1,0
6,1,2,85705,15428,0,0,0,0
1,1,2,44140,15428,0,0,0,0
12,1,4,83880,15428,0,0,0,0
7,1,3,94876,15428,0,0,0,0
11,3,5,73499,15428,0,0,1,0
0,2,3,39692,15428,0,0,1,0
8,1,2,96306,15428,0,0,0,0
7,1,2,55909,15428,0,0,0,0
8,1,4,99350,15428,0,0,0,0
4,3,4,42229,15428,0,1,0,0
12,1,2,11733,15428,0,1,0,0
13,2,4,65741,15428,0,1,0,0
3,2,5,80448,15428,0,1,0,0
16,1,2,57301,15428,1,1,0,0
8,1,3,59905,15428,0,0,0,0
14,1,4,37774,15428,0,0,1,0
3,1,2,55536,15428,0,1,0,0
1,1,2,40084,15428,0,1,0,0
12,2,5,37694,15428,0,0,1,0
3,4,5,28836,15428,0,1,0,0
17,3,4,92510,15428,0,0,0,0
15,1,5,43434,15428,0,1,0,0
9,2,3,32678,15428,0,1,0,0
1,2,3,28093,15428,0,1,0,0
13,1,5,29144,15428,0,0,1,0
1,1,4,37958,15428,0,0,1,0
17,3,5,38463,15428,1,0,1,0
0,1,2,64614,15428,0,0,0,0
12,1,2,40630,15428,0,0,0,0
5,2,3,59808,15428,0,0,0,0
16,4,5,98589,15428,0,1,0,0
16,1,2,29438,15428,0,1,0,0
10,1,2,27859,15428,0,0,1,0
5,2,3,68996,15428,0,0,0,0
2,2,3,94165,15428,0,0,0,0
13,1,2,39687,15428,0,1,0,0
5,2,4,71919,15428,0,0,0,0
16,3,4,21538,15428,1,1,0,0
2,2,5,47483,15428,0,1,0,0
16,1,2,49333,15428,1,1,0,0
18,1,2,87292,15428,1,1,0,0
17,3,4,54822,15428,0,1,0,0
4,1,5,11724,15428,0,0,1,0
14,1,4,96797,15428,0,1,0,0
2,2,3,60908,15428,0,0,0,0
7,1,2,65549,15428,0,1,0,0
6,3,4,64211,15428,0,0,1,0
17,4,5,44648,15428,1,0,1,0
9,3,4,17790,15428,0,1,0,0
9,1,4,58400,15428,0,1,0,0
18,2,3,60865,15428,0,0,0,0
0,3,5,90929,15428,0,1,0,1
1,2,3,54484,15428,0,1,0,0
0,1,4,54880,15428,0,0,1,0
8,1,5,34328,15428,0,0,1,0
14,2,5,37622,15428,0,0,1,0
17,2,5,34728,15428,0,1,0,0
17,2,3,83708,15428,0,1,0,0
6,3,5,38657,15428,0,0,1,0
13,2,5,25861,15428,0,0,1,0
17,3,4,20853,15428,1,1,0,0
18,1,5,47701,15428,0,0,0,0
4,2,4,87955,15428,0,0,0,0
8,2,3,67873,15428,0,0,0,0
17,1,2,95116,15428,1,1,0,0
12,1,2,28146,15428,0,0,1,0
4,1,2,94932,15428,0,0,0,0
14,3,5,47635,15428,0,0,1,0
18,1,2,22004,15428,0,0,0,0
10,1,5,77261,15428,0,1,0,0
8,1,2,92042,15428,0,1,0,0
15,1,2,90975,15428,0,0,0,0
10,1,2,59174,15428,0,1,0,0
1,1,2,33346,15428,0,1,0,0
7,1,2,60580,15428,0,0,0,0
4,1,3,40961,15428,0,0,1,0
10,1,2,79209,15428,0,0,0,0
10,2,4,42619,15428,0,1,0,0
8,2,5,71798,15428,0,1,0,0
10,3,5,56746,15428,0,1,0,0
4,1,2,34459,15428,0,0,0,0
8,2,4,38947,15428,0,1,0,0
0,1,5,40380,15428,0,0,1,0
9,1,5,79603,15428,0,0,1,0
7,1,3,29876,15428,0,0,1,0
18,1,2,80034,15428,0,1,0,0
15,1,3,82309,15428,0,1,0,0
12,1,3,87969,15428,0,1,0,0
4,2,5,21013,15428,0,1,0,0
17,4,5,48670,15428,0,1,0,0
8,1,3,92661,15428,0,0,0,0
3,2,3,42612,15428,0,0,1,0
13,2,4,98497,15428,0,1,0,0
6,1,4,27855,15428,0,1,0,0
11,1,2,44976,15428,0,0,0,0
6,1,3,49834,15428,0,0,1,0
10,1,3,68696,15428,0,1,0,0
14,3,4,29296,15428,0,1,0,0
6,3,4,20128,15428,0,0,1,0
16,2,4,21636,15428,0,0,0,0
4,1,4,33523,15428,0,0,1,0
7,1,2,81535,15428,0,0,0,0
9,1,4,99922,15428,0,0,0,0
5,1,2,21613,15428,0,1,0,0
1,4,5,49188,15428,0,1,0,1
4,3,4,48954,15428,0,0,1,0
9,2,5,94149,15428,0,1,0,0
2,1,5,58876,15428,0,0,1,0
12,1,2,21973,15428,0,0,1,0
15,2,3,36285,15428,0,0,1,0
14,1,2,84199,15428,0,0,0,0
1,3,4,55321,15428,0,1,0,1
2,3,5,25029,15428,0,0,1,1
17,1,4,49805,15428,0,1,0,0
14,1,2,34422,15428,0,1,0,0
4,1,5,82991,15428,0,0,1,0
10,2,3,96683,15428,0,1,0,0
2,2,3,88980,15428,0,1,0,0
8,1,2,40530,15428,0,1,0,0
6,1,5,12013,15428,0,1,0,0
1,2,3,63591,15428,0,0,0,0
14,3,4,53032,15428,0,0,1,0
11,1,2,39437,15428,0,1,0,0
15,2,3,56497,15428,0,0,0,0
15,1,3,17194,15428,0,1,0,0
15,2,4,55372,15428,0,1,0,0
18,3,5,12872,15428,0,1,0,0
2,1,2,61436,15428,0,1,0,0
3,1,3,20247,15428,0,0,1,0
0,1,2,68282,15428,0,1,0,0
7,2,4,87791,15428,0,0,0,0
14,1,4,28663,15428,0,0,1,0
4,2,3,96382,15428,0,1,0,0
11,1,2,45820,15428,0,0,0,0
3,3,5,64007,15428,0,0,1,0
14,2,3,84151,15428,0,0,0,0
5,2,3,51879,15428,0,1,0,0
4,1,4,52178,15428,0,0,1,0
10,1,2,21480,15428,0,0,1,0
13,1,2,96793,15428,0,0,0,0
10,2,3,43654,15428,0,0,1,0
8,1,2,80714,15428,0,0,0,0
9,1,2,48103,15428,0,0,0,0
5,1,2,71215,15428,0,1,0,0
10,1,2,81928,15428,0,0,0,0
8,2,5,97660,15428,0,0,0,0
4,4,5,65282,15428,0,1,0,0
9,1,5,26765,15428,0,0,1,0
13,1,5,18832,15428,0,1,0,0
5,1,2,17148,15428,0,1,0,0
3,2,5,70481,15428,0,0,1,0
9,2,3,65751,15428,0,1,0,0
10,1,2,40873,15428,0,1,0,0
15,2,3,54961,15428,0,1,0,0
6,1,2,97556,15428,0,1,0,0
17,4,5,79032,15428,1,1,0,0
6,1,3,49988,15428,0,1,0,0
14,1,5,86946,15428,0,0,0,0
18,2,4,96475,15428,1,0,0,0
17,1,5,87256,15428,0,0,0,0
14,1,3,18760,15428,0,1,0,0
17,3,5,64145,15428,0,0,0,0
2,3,4,37913,15428,0,0,1,1
0,2,3,16486,15428,0,1,0,0
0,1,2,38442,15428,0,0,0,0
6,1,5,97406,15428,0,0,0,0
9,1,2,10828,15428,0,1,0,0
11,2,3,72244,15428,0,1,0,0
7,1,3,55903,15428,0,1,0,0
16,1,2,70330,15428,1,1,0,0
13,2,4,17996,15428,0,1,0,0
16,1,3,55663,15428,0,1,0,0
5,1,2,41436,15428,0,0,0,0
16,1,2,15381,15428,0,0,0,0
7,1,3,58061,15428,0,1,0,0
12,1,4,98406,15428,0,1,0,0
15,1,5,63819,15428,0,0,1,0
11,3,4,50791,15428,0,0,1,0
16,2,3,30668,15428,1,1,0,0
17,4,5,86298,15428,0,0,0,0
7,1,3,49035,15428,0,0,1,0
17,1,3,43757,15428,1,0,1,0
10,1,2,25056,15428,0,1,0,0
12,1,2,32734,15428,0,0,1,0
11,2,3,34834,15428,0,0,1,0
14,3,4,67940,15428,0,1,0,0
2,1,2,93892,15428,0,0,0,0
2,1,2,26293,15428,0,1,0,0
5,1,4,21694,15428,0,1,0,0
2,1,2,82063,15428,0,1,0,0
8,2,4,19906,15428,0,0,1,0
10,1,4,83906,15428,0,0,0,0
7,1,4,45309,15428,0,1,0,0
3,1,2,23951,15428,0,1,0,0
14,4,5,79812,15428,0,0,1,0
4,1,2,74398,15428,0,1,0,0
6,1,5,92581,15428,0,0,0,0
7,1,2,21939,15428,0,0,1,0
6,4,5,50118,15428,0,1,0,0
7,2,3,52159,15428,0,1,0,0
3,2,4,44261,15428,0,0,1,0
0,1,2,85607,15428,0,1,0,0
4,3,5,36868,15428,0,0,1,0
10,1,2,27221,15428,0,0,1,0
3,1,3,71232,15428,0,0,0,0
1,1,3,54655,15428,0,1,0,0
16,2,4,23035,15428,0,0,0,0
11,2,4,75853,15428,0,0,0,0
1,1,3,50676,15428,0,1,0,0
8,1,3,42379,15428,0,1,0,0
5,1,2,76962,15428,0,0,0,0
5,1,2,94268,15428,0,0,0,0
17,1,3,32501,15428,1,0,1,0
2,1,2,43328,15428,0,0,0,0
14,1,2,50199,15428,0,1,0,0
6,2,3,33444,15428,0,1,0,0
12,2,5,10786,15428,0,0,1,0
9,2,4,53966,15428,0,1,0,0
3,1,2,55297,15428,0,0,0,0
15,3,5,39514,15428,0,1,0,0
8,1,5,39704,15428,0,1,0,0
9,2,5,98122,15428,0,0,0,0
18,1,2,97789,15428,1,0,0,0
16,2,5,16766,15428,1,0,1,0
0,1,3,51196,15428,0,0,0,0
12,1,3,29516,15428,0,1,0,0
3,2,3,69133,15428,0,1,0,0
14,1,3,13100,15428,0,0,1,0
9,1,2,55598,15428,0,0,0,0
8,3,4,32250,15428,0,0,1,0
7,3,4,64907,15428,0,0,1,0
5,3,4,10756,15428,0,1,0,0
9,4,5,17921,15428,0,0,1,0
16,3,4,76270,15428,0,1,0,0
4,2,4,63051,15428,0,1,0,0
13,1,4,95835,15428,0,0,0,0
16,2,4,69536,15428,1,0,0,0
10,2,3,32767,15428,0,0,1,0
3,1,3,91205,15428,0,0,0,0
16,2,3,24714,15428,1,1,0,0
1,1,3,20876,15428,0,1,0,0
0,2,4,49481,15428,0,1,0,0
17,2,4,79138,15428,0,1,0,0
6,1,4,15872,15428,0,1,0,0
5,2,5,13368,15428,0,0,1,0
5,2,4,17218,15428,0,1,0,0
13,1,2,52081,15428,0,1,0,0
11,2,3,81673,15428,0,1,0,0
13,1,2,12050,15428,0,0,1,0
13,2,3,79694,15428,0,1,0,0
