age,child_number,family_size,income_childEveryMonthPosob_Oro,income_edvThirdChild,study_certificate,service_108,service_116
14,1,3,25028.98,146130.71,0,1,0
7,1,3,68910.83,94280.93,0,0,0
15,2,5,112857.68,98029.25,0,0,0
14,1,3,27573.76,109744.08,0,1,0
12,1,4,92271.96,75508.42,0,0,0
1,2,5,67458.75,135021.05,0,1,0
5,2,4,68239.02,120467.80,0,0,0
14,1,3,29064.86,96974.68,0,1,0
11,1,2,26914.91,96787.42,0,1,0
9,1,6,160632.37,103289.33,0,0,0
11,1,5,147265.76,191427.35,0,0,0
14,2,7,205195.54,118977.03,0,0,0
17,1,3,47682.67,124561.26,1,1,0
4,1,2,41336.44,60425.08,0,0,0
14,3,5,104902.28,210086.30,0,0,0
8,1,3,54622.81,121437.45,0,0,0
3,1,4,56856.79,186263.92,0,1,0
16,1,2,39604.74,43407.56,1,0,0
10,2,3,91529.00,88719.78,0,0,0
9,1,7,157358.39,257774.32,0,0,0
6,2,5,86359.61,166629.93,0,0,0
9,2,4,64048.25,171955.19,0,1,0
7,1,2,13612.48,125006.49,0,1,0
2,1,4,77609.43,111376.70,0,0,0
3,1,5,68914.87,195703.11,0,1,0
16,3,5,147212.47,310864.15,1,0,0
1,2,4,41430.92,283118.26,0,1,0
9,1,4,96656.61,81580.52,0,0,0
13,1,3,41962.00,116330.36,0,1,0
5,2,5,115525.92,105592.09,0,0,0
7,1,8,205005.89,710710.48,0,0,0
17,1,3,57661.93,62397.17,1,0,0
16,1,3,56358.61,82938.09,0,0,0
2,1,3,33099.08,43698.84,0,1,0
12,1,4,51376.30,61051.36,0,1,0
1,1,2,35649.04,102215.85,0,0,0
2,3,6,134815.28,357270.00,0,0,0
5,1,4,51048.48,226035.53,0,1,0
16,3,6,69894.60,210222.49,0,0,0
14,1,3,28904.87,72938.69,0,1,0
14,1,6,124790.33,163112.42,0,0,0
5,2,5,63152.21,77132.73,0,1,0
7,2,5,113796.44,84955.78,0,0,0
12,1,2,60944.83,84056.11,0,0,0
2,2,5,86730.13,130099.05,0,0,0
1,1,2,42709.48,48772.42,0,0,0
0,1,6,57438.82,168019.17,0,1,0
15,1,5,79938.65,122214.44,0,1,0
4,1,2,42210.89,25487.44,0,0,0
11,3,5,63782.46,98246.49,0,1,0
9,1,3,24877.54,83585.51,0,1,0
12,3,5,111816.35,306034.78,0,0,0
5,3,4,135721.12,144898.02,0,0,0
15,3,6,130830.36,182922.81,0,0,0
3,1,2,18830.92,52358.75,0,1,0
14,2,4,24905.47,58803.46,0,1,0
11,2,4,80363.21,148362.83,0,0,0
5,1,3,32844.08,121739.94,0,1,0
12,1,4,55768.21,53196.55,0,1,0
3,1,3,56513.22,92206.06,0,0,0
12,1,4,96745.30,167690.98,0,0,0
0,1,2,12429.78,73996.45,0,1,0
1,2,4,42992.65,139398.22,0,1,0
10,1,2,35116.41,60371.83,0,0,0
15,1,3,34612.83,118259.46,0,1,0
1,1,5,177392.17,138605.47,0,0,0
1,1,3,52897.02,132585.51,0,0,0
7,4,6,75337.11,233959.74,0,1,0
9,1,3,53074.27,148801.18,0,0,0
13,1,5,122676.95,155196.09,0,0,0
2,5,6,112057.01,160058.27,0,0,1
8,4,5,80664.01,266839.28,0,1,0
2,1,3,85805.18,67176.47,0,0,0
16,1,5,136668.97,110847.11,0,0,0
16,2,3,45772.90,160747.63,1,1,0
14,1,8,194737.73,144385.86,0,0,0
1,2,4,84683.27,122705.75,0,0,0
13,1,2,55130.57,85558.84,0,0,0
12,3,10,249742.61,270866.75,0,0,0
17,3,4,85185.39,93443.56,1,0,0
13,1,2,27621.41,41874.15,0,1,0
14,1,2,27948.00,88810.19,0,1,0
14,3,5,107793.54,245016.30,0,0,0
7,1,4,69673.72,59653.23,0,0,0
14,1,5,94499.20,302583.38,0,0,0
15,1,3,58636.60,136909.74,0,0,0
11,2,4,101756.89,92857.63,0,0,0
6,1,3,39771.01,107789.19,0,1,0
15,1,3,68745.89,58492.68,0,0,0
13,2,4,60222.12,170653.68,0,1,0
11,1,2,20501.37,57344.65,0,1,0
13,1,3,25147.27,128888.96,0,1,0
14,4,6,55002.43,170068.92,0,1,0
15,1,3,72355.26,71123.83,0,0,0
17,1,2,23751.05,150191.69,1,1,0
3,1,3,43441.61,171412.15,0,1,0
1,1,2,72950.31,65265.40,0,0,0
13,2,4,42653.88,91594.81,0,1,0
4,1,5,81073.89,57636.18,0,1,0
0,2,4,77144.47,119553.63,0,0,0
2,2,4,80401.18,185978.35,0,0,0
11,4,6,173767.16,197124.82,0,0,0
17,2,3,45287.10,51454.80,0,0,0
16,2,4,54825.22,178548.31,1,1,0
16,3,5,77155.32,147844.90,1,1,0
5,3,7,124380.27,222458.17,0,0,0
15,1,2,52808.76,77574.81,0,0,0
12,1,5,77244.01,190101.85,0,1,0
9,1,3,45857.80,37574.53,0,1,0
11,4,6,43147.39,86785.91,0,1,0
7,1,5,36837.01,136403.46,0,1,0
1,1,3,51834.26,93666.08,0,0,0
13,1,5,32115.93,136434.83,0,1,0
14,1,3,49325.22,75506.91,0,1,0
9,2,5,34545.85,351103.42,0,1,0
15,4,6,102971.28,260372.67,0,0,0
17,1,5,96354.83,82017.69,0,0,0
3,1,3,56700.35,83270.57,0,0,0
7,3,4,81909.97,200713.68,0,0,0
1,4,7,146002.52,134631.42,0,0,1
13,1,4,57812.52,81911.72,0,1,0
12,3,5,75816.25,125523.70,0,1,0
5,1,3,52479.66,56974.46,0,0,0
12,1,3,34636.65,112869.87,0,1,0
4,1,4,116281.58,222099.00,0,0,0
0,1,2,35670.64,54327.40,0,0,0
0,2,4,27644.92,109182.15,0,1,0
7,2,4,77205.12,216443.17,0,0,0
9,1,2,43032.47,40783.70,0,0,0
8,1,5,113116.80,248617.94,0,0,0
16,2,3,34660.54,72985.05,1,1,0
5,1,3,89579.68,152772.34,0,0,0
11,1,2,43476.58,41952.77,0,0,0
9,6,7,95333.23,315746.30,0,1,0
5,1,2,29759.44,113309.86,0,1,0
14,1,3,89047.78,143831.12,0,0,0
0,2,4,63605.11,100928.60,0,1,0
7,1,2,32302.81,35117.62,0,1,0
11,1,2,27735.47,74073.34,0,1,0
1,1,2,34915.45,95415.32,0,0,0
11,3,5,175160.40,196645.85,0,0,0
1,1,3,73021.90,53019.65,0,0,0
13,1,2,33091.64,106608.21,0,1,0
7,1,2,15737.38,78879.57,0,1,0
14,1,3,47364.05,115516.89,0,1,0
1,3,6,67604.82,473635.66,0,1,0
16,1,3,62063.99,115041.73,1,0,0
12,1,3,71608.44,116470.03,0,0,0
9,1,4,53973.31,203159.15,0,1,0
9,1,3,43146.74,185451.94,0,1,0
16,2,4,73473.49,165710.93,1,0,0
10,3,5,63863.45,136143.73,0,1,0
12,1,4,121058.37,186746.12,0,0,0
4,2,3,46199.08,122630.38,0,1,0
8,1,2,51505.86,54150.49,0,0,0
5,3,4,54306.40,80756.58,0,1,0
8,3,5,103899.32,200636.56,0,0,0
5,1,5,36946.63,203499.93,0,1,0
0,1,2,42994.22,60470.21,0,0,0
12,2,5,129698.64,108604.87,0,0,0
0,3,4,40228.16,127008.14,0,1,0
8,2,3,66526.36,132831.83,0,0,0
0,1,3,58226.91,108635.15,0,0,0
2,1,6,83484.99,269656.75,0,1,0
5,1,3,50379.34,91902.36,0,1,0
7,1,4,27717.39,110681.57,0,1,0
2,3,5,74191.73,159320.12,0,1,0
7,1,3,29679.13,55940.00,0,1,0
14,1,4,60290.62,179203.57,0,1,0
10,1,3,62767.57,65443.41,0,0,0
12,1,2,22164.14,56753.90,0,1,0
6,1,3,72887.43,96780.28,0,0,0
10,2,4,172104.15,102762.30,0,0,0
15,2,5,62372.24,253762.08,0,1,0
0,4,5,134205.00,67184.87,0,0,1
10,2,4,46501.16,86447.19,0,1,0
14,1,4,45490.12,109146.75,0,1,0
11,1,4,116886.55,98869.53,0,0,0
5,1,5,168068.18,190226.06,0,0,0
14,1,4,105241.31,117098.46,0,0,0
15,1,2,63415.75,76378.50,0,0,0
4,1,2,29322.85,100153.20,0,1,0
9,2,5,88521.60,240070.62,0,0,0
11,1,3,35369.70,53929.30,0,1,0
4,3,5,73101.20,241564.28,0,1,0
17,1,2,17981.13,63827.59,0,0,0
17,1,2,40489.74,116454.86,1,0,0
9,1,2,44527.38,55404.41,0,0,0
8,1,4,82715.88,145685.88,0,0,0
12,2,5,89833.11,156987.22,0,0,0
1,1,5,55000.55,110592.04,0,1,0
0,1,3,46997.54,215167.51,0,1,0
2,2,4,62772.15,121790.43,0,1,0
14,3,5,59720.39,220557.19,0,1,0
0,4,8,203988.73,104652.21,0,0,1
5,3,4,31259.39,186585.59,0,1,0
12,1,3,106182.32,68749.83,0,0,0
16,1,2,45454.41,46433.95,0,0,0
11,1,3,23214.89,77975.69,0,1,0
9,1,3,30392.86,206779.90,0,1,0
4,4,6,74869.26,194370.64,0,1,0
17,2,6,116643.62,169034.68,0,0,0
17,3,5,81227.38,124066.42,0,0,0
4,1,3,28092.98,187402.26,0,1,0
0,1,4,56450.06,75980.51,0,1,0
2,3,4,64478.63,108841.78,0,1,1
4,2,3,92901.34,67427.97,0,0,0
3,1,2,41015.41,100716.87,0,0,0
3,1,2,24179.55,58732.30,0,1,0
14,1,8,96405.40,197032.58,0,1,0
15,2,6,61220.20,161529.52,0,1,0
13,2,6,100777.11,128528.42,0,1,0
10,2,5,81215.00,208735.29,0,1,0
8,1,4,95052.19,149499.27,0,0,0
14,2,4,54883.31,60798.02,0,1,0
2,1,3,103404.19,110024.04,0,0,0
1,2,5,74993.05,93661.33,0,1,0
8,1,7,135191.53,465654.71,0,0,0
4,2,5,62039.00,242985.18,0,1,0
12,3,5,122487.46,123355.51,0,0,0
4,2,4,39762.49,122100.60,0,1,0
6,1,3,64711.37,129768.77,0,0,0
16,1,2,17730.62,111281.54,1,1,0
6,1,4,91462.24,122599.17,0,0,0
6,1,3,69943.46,112265.84,0,0,0
11,1,3,68400.31,68230.72,0,0,0
16,2,5,58869.52,159182.00,1,1,0
3,3,5,76415.28,93731.74,0,1,0
12,1,2,40657.54,70221.91,0,0,0
6,1,2,21841.67,94114.58,0,1,0
15,1,3,127273.92,100921.58,0,0,0
8,1,2,16482.87,54894.61,0,1,0
7,2,4,61406.32,88421.86,0,1,0
17,7,8,188597.36,129089.78,0,0,0
13,1,5,37248.24,152895.06,0,1,0
6,1,4,73690.58,148928.19,0,0,0
1,2,4,61742.39,109169.61,0,1,0
11,2,4,75367.32,115374.84,0,0,0
4,1,4,77788.39,169344.49,0,0,0
11,1,3,55027.39,193956.78,0,0,0
6,1,3,28097.24,99865.15,0,1,0
9,1,2,38741.04,40061.56,0,0,0
14,1,2,14217.28,94803.05,0,1,0
0,2,5,98443.21,95458.86,0,0,0
3,3,4,68475.75,168908.95,0,0,0
10,3,5,48465.60,146451.42,0,1,0
6,1,3,26518.56,86625.24,0,1,0
5,1,4,72239.70,180033.55,0,0,0
13,3,5,97999.40,149349.79,0,0,0
9,1,2,25288.07,76415.75,0,1,0
12,1,3,26164.57,102988.23,0,1,0
6,2,3,36782.16,131148.25,0,1,0
11,1,3,73664.71,63684.05,0,0,0
1,2,5,51602.17,177956.40,0,1,0
11,1,6,74040.40,187490.33,0,1,0
9,2,5,93697.10,228316.62,0,0,0
13,1,3,72749.07,92440.93,0,0,0
0,3,5,53858.56,167484.04,0,1,0
2,1,3,53370.37,74524.33,0,0,0
15,1,6,47307.12,188745.26,0,1,0
1,3,6,103953.07,240731.18,0,0,0
14,1,3,57967.20,68374.15,0,0,0
3,3,5,69096.82,265853.51,0,1,0
8,1,3,45267.71,89546.89,0,1,0
13,1,2,28824.60,82094.68,0,1,0
8,2,4,39781.11,108913.04,0,1,0
0,1,2,98704.39,66887.44,0,0,0
8,1,5,96676.35,114154.35,0,0,0
2,3,5,83622.43,218899.76,0,1,0
5,2,4,70552.57,279538.54,0,0,0
13,1,3,47967.99,62576.28,0,1,0
7,2,6,136754.84,125321.75,0,0,0
14,1,5,46579.87,142962.04,0,1,0
10,3,5,138040.55,82947.16,0,0,0
16,2,5,73731.75,157862.66,1,1,0
16,5,8,170533.55,207631.23,1,0,0
6,1,2,30623.75,110607.48,0,1,0
9,1,4,82102.90,200736.98,0,0,0
11,2,5,138905.45,96102.11,0,0,0
10,3,5,77824.51,30326.18,0,1,0
3,4,5,144998.33,302688.12,0,0,0
1,1,4,165062.92,257270.89,0,0,0
17,1,2,18165.11,56586.67,1,1,0
14,1,3,35244.10,89277.28,0,1,0
10,1,4,53724.07,37485.37,0,1,0
6,2,4,50795.69,151103.52,0,1,0
8,1,4,32942.85,87092.46,0,1,0
1,1,2,37393.67,35121.53,0,0,0
3,3,5,130190.48,110998.17,0,0,0
10,4,5,143341.75,262891.02,0,0,0
17,1,3,51917.74,106236.47,0,0,0
8,8,10,225688.69,349349.81,0,0,0
15,1,6,228619.99,249890.71,0,0,0
7,2,4,127389.31,154384.35,0,0,0
6,2,5,76665.76,78418.51,0,1,0
8,4,5,83319.49,91246.53,0,1,0
10,3,4,74309.05,186079.71,0,0,0
17,3,5,153937.85,112429.67,1,0,0
1,3,5,106215.70,313678.03,0,0,0
9,2,6,141941.09,199715.05,0,0,0
14,2,5,118783.72,124076.43,0,0,0
1,1,2,28092.59,137560.41,0,1,0
3,2,6,48697.87,193582.53,0,1,0
12,1,2,58025.71,90943.03,0,0,0
10,2,4,52848.78,111766.92,0,1,0
14,2,5,93859.75,155340.50,0,0,0
16,1,2,37239.30,65487.63,1,0,0
13,3,4,65564.08,110921.58,0,1,0
8,3,5,73518.35,149250.55,0,1,0
9,2,5,93312.24,135144.32,0,0,0
0,1,2,31119.63,68784.35,0,1,0
16,1,4,71711.05,111239.86,0,0,0
1,1,6,265353.46,152006.30,0,0,0
5,1,2,13754.03,19884.25,0,1,0
9,2,4,46148.31,42606.60,0,1,0
16,2,3,76722.40,146895.51,1,0,0
10,2,6,166765.36,212695.97,0,0,0
8,1,3,59775.38,112902.89,0,0,0
3,4,10,124611.85,262094.24,0,1,0
13,2,4,48047.84,97683.14,0,1,0
5,1,4,80269.78,73318.12,0,0,0
4,1,2,39834.49,57825.37,0,0,0
8,1,3,63916.81,111838.92,0,0,0
3,1,4,53707.79,135539.02,0,1,0
12,1,6,93235.25,239794.49,0,1,0
9,1,3,57105.24,43179.14,0,0,0
7,1,2,36577.53,54735.57,0,0,0
13,1,2,22934.95,102627.56,0,1,0
16,1,2,59860.01,54196.96,0,0,0
14,1,3,55443.69,144496.12,0,0,0
11,2,4,165982.17,135666.18,0,0,0
13,1,3,49235.22,81525.63,0,1,0
9,1,4,41093.08,102449.64,0,1,0
2,1,3,58907.77,127686.19,0,0,0
2,2,5,86920.29,275665.07,0,0,0
1,4,6,114064.15,155721.91,0,0,1
14,1,3,33210.82,87816.81,0,1,0
17,1,4,38812.97,193704.36,0,0,0
4,1,3,52342.70,193215.87,0,0,0
8,1,2,23973.30,80114.65,0,1,0
4,2,4,64268.73,293454.31,0,1,0
15,3,9,187085.09,382518.90,0,0,0
10,3,5,140786.74,302543.80,0,0,0
15,1,4,44174.61,157049.90,0,1,0
1,3,5,92540.21,216769.35,0,0,0
4,1,3,39361.12,84943.16,0,1,0
11,3,5,53520.71,169568.83,0,1,0
3,1,3,32821.85,81974.77,0,1,0
14,1,3,44995.48,99954.17,0,1,0
12,1,4,58811.55,189367.68,0,1,0
16,1,3,38174.97,108970.93,0,0,0
2,1,2,21439.45,141318.19,0,1,0
17,1,4,111549.09,112007.95,0,0,0
14,1,3,30510.16,111223.74,0,1,0
16,1,6,53182.41,256357.74,1,1,0
10,1,3,42250.25,97338.51,0,1,0
17,1,5,75545.18,174304.27,1,1,0
16,2,4,72414.13,155366.92,1,0,0
6,1,3,62769.45,47651.17,0,0,0
15,1,5,92535.98,138523.71,0,0,0
1,1,2,34005.17,56139.89,0,0,0
12,1,3,36368.07,49017.92,0,1,0
14,2,4,102411.08,86938.28,0,0,0
9,1,2,29387.71,75329.55,0,1,0
3,1,3,36183.27,78370.39,0,1,0
10,1,3,84474.65,57188.06,0,0,0
8,2,6,118874.58,229945.77,0,0,0
4,3,5,73827.90,114825.74,0,1,0
3,1,4,110854.26,100777.39,0,0,0
12,1,2,14987.72,46605.84,0,1,0
11,1,4,74531.36,121475.98,0,0,0
11,1,4,53870.12,66781.23,0,1,0
9,1,4,73169.50,115243.35,0,0,0
11,5,6,134845.89,81657.54,0,0,0
4,1,2,47791.16,43218.81,0,0,0
14,1,4,48362.13,127104.74,0,1,0
2,1,2,18008.24,31171.62,0,1,0
14,1,2,13394.59,73842.58,0,1,0
15,1,3,89950.22,54431.76,0,0,0
9,1,2,51627.84,39914.29,0,0,0
16,4,6,49471.46,166552.27,1,1,0
17,4,5,76775.48,197309.78,1,1,0
16,2,5,93907.31,109472.68,1,0,0
5,1,2,27113.32,61143.49,0,1,0
3,1,4,54349.10,91104.78,0,1,0
5,1,2,32102.02,55358.89,0,1,0
2,1,6,114728.92,182974.88,0,0,0
3,1,5,68584.75,200070.85,0,1,0
15,1,3,34828.19,139331.59,0,1,0
16,1,2,23951.14,48143.52,1,1,0
16,1,2,16817.74,97102.22,1,1,0
17,1,3,64271.83,70081.65,0,0,0
3,3,10,228986.46,257109.48,0,0,0
15,1,2,32042.09,52655.51,0,1,0
16,1,7,111725.77,116744.35,1,1,0
8,1,7,120779.08,125211.71,0,0,0
9,1,2,17646.28,61888.18,0,1,0
4,3,4,135787.63,94552.42,0,0,0
0,1,5,111354.73,198221.41,0,0,0
7,2,5,54759.39,349750.05,0,1,0
9,1,2,95346.01,94449.37,0,0,0
0,1,2,46892.20,51916.74,0,0,0
15,1,3,62027.72,78636.83,0,0,0
0,1,4,107861.68,119903.70,0,0,0
15,3,4,107357.12,175443.12,0,0,0
13,2,4,55357.56,93996.09,0,1,0
5,3,6,178449.09,106802.85,0,0,0
12,1,4,65278.46,134358.29,0,1,0
0,1,2,27580.26,69797.09,0,1,0
4,1,4,85199.03,135296.98,0,0,0
9,3,5,47828.05,98507.31,0,1,0
2,1,2,31261.31,108504.63,0,1,0
0,2,5,111090.11,120644.43,0,0,0
5,1,3,25772.16,39385.42,0,1,0
12,2,4,32586.21,80845.70,0,1,0
17,3,5,124636.07,205497.28,1,0,0
3,1,3,62022.22,55395.09,0,0,0
0,2,6,169037.46,324303.04,0,0,0
10,2,6,127943.86,185463.35,0,0,0
0,1,3,142780.53,52924.40,0,0,0
7,2,5,61003.57,198459.87,0,1,0
9,2,6,83031.24,377951.36,0,1,0
15,1,4,47072.41,238131.81,0,1,0
15,3,5,52579.90,245244.55,0,1,0
12,1,3,44877.50,56962.33,0,1,0
6,2,3,132021.76,78338.23,0,0,0
17,1,2,37926.64,110700.47,0,0,0
15,1,3,49636.84,96328.83,0,1,0
8,4,5,160221.70,178844.73,0,0,0
13,3,9,133411.98,110384.12,0,1,0
9,1,4,64113.14,117093.35,0,1,0
17,4,6,105155.52,171915.47,1,0,0
17,1,3,69522.36,176617.21,1,0,0
7,3,5,49146.93,135189.63,0,1,0
16,1,3,55770.56,112852.12,1,0,0
4,3,5,83385.08,151090.18,0,1,0
2,2,4,86274.53,119820.26,0,0,0
15,1,4,54062.48,206296.47,0,1,0
16,5,7,103272.69,260331.01,1,1,0
2,1,3,35382.67,135364.39,0,1,0
3,2,4,62219.51,123231.69,0,1,0
15,2,5,45583.16,128101.04,0,1,0
13,1,3,52610.36,199766.17,0,0,0
0,2,4,121449.78,113138.57,0,0,0
5,1,9,138187.20,152514.72,0,1,0
8,4,6,176587.96,171733.46,0,0,0
4,2,4,72373.00,107276.32,0,0,0
11,1,5,97198.99,124055.27,0,0,0
14,2,4,73648.81,102944.40,0,0,0
17,3,4,76281.75,45193.53,0,0,0
7,2,4,24799.84,198124.58,0,1,0
0,1,3,40269.85,52467.80,0,1,0
0,2,5,30191.85,95574.74,0,1,0
3,1,2,50629.13,59443.01,0,0,0
8,3,5,66915.87,94237.84,0,1,0
14,1,5,93209.08,186792.97,0,0,0
13,1,2,23294.17,115839.60,0,1,0
15,1,3,35677.30,70594.05,0,1,0
11,1,5,160425.07,150367.29,0,0,0
0,1,2,28517.53,67824.65,0,1,0
7,1,4,70101.78,161118.66,0,0,0
10,1,4,45627.02,114205.84,0,1,0
0,5,6,56723.08,200390.15,0,1,0
14,1,5,82017.81,148016.41,0,1,0
17,1,3,51180.60,104111.94,1,0,0
17,1,2,45155.77,50868.59,1,0,0
14,4,6,93469.45,311509.37,0,1,0
7,1,5,124329.87,96753.11,0,0,0
11,3,4,104280.14,152003.74,0,0,0
8,3,6,208954.27,114675.21,0,0,0
6,1,4,79649.22,139278.51,0,0,0
11,1,5,191790.13,168240.24,0,0,0
5,2,4,80579.42,201976.42,0,0,0
0,1,4,135239.66,91247.34,0,0,0
12,1,3,41002.32,104381.68,0,1,0
7,2,4,106733.89,67095.52,0,0,0
12,1,4,56926.87,291853.03,0,1,0
1,1,3,31098.47,65218.54,0,1,0
10,1,3,55162.21,74881.28,0,0,0
0,1,2,51153.28,156073.45,0,0,0
1,2,6,110847.72,373360.64,0,0,0
0,1,3,30894.33,122550.56,0,1,0
8,1,5,49379.64,129825.14,0,1,0
17,3,5,125048.33,110860.25,0,0,0
17,1,3,93556.33,115803.76,0,0,0
7,3,6,59558.12,346494.87,0,1,0
3,1,4,56292.29,111424.70,0,1,0
17,1,2,31612.22,27083.33,0,0,0
1,1,3,49942.46,104872.59,0,1,0
9,2,4,36630.97,116478.11,0,1,0
12,2,4,92301.45,141059.27,0,0,0
3,1,3,40186.67,186498.90,0,1,0
16,1,3,127811.08,111978.53,1,0,0
0,2,4,82863.16,116494.75,0,0,0
6,1,3,53444.09,97950.80,0,0,0
0,2,3,45147.85,71780.26,0,1,0
17,2,5,89319.06,109160.75,1,0,0
1,1,4,54522.88,84861.73,0,1,0
15,3,6,131741.01,316901.39,0,0,0
2,2,5,115525.38,117898.65,0,0,0
0,3,5,65965.37,107529.33,0,1,1
1,4,5,70093.13,142557.45,0,1,1
6,2,4,139828.95,115653.11,0,0,0
3,1,6,97630.50,125955.02,0,1,0
6,1,2,60540.82,62510.29,0,0,0
8,1,2,23894.70,78417.93,0,1,0
10,1,3,56532.09,184685.20,0,0,0
10,1,3,48824.79,147776.17,0,1,0
3,1,4,84645.62,89340.95,0,0,0
2,2,4,40155.10,91967.41,0,1,0
16,1,3,80096.85,132398.58,1,0,0
13,1,4,50299.19,76330.78,0,1,0
12,1,4,76061.06,171851.12,0,0,0
1,1,3,56706.52,84153.98,0,0,0
2,3,4,53641.04,73219.89,0,1,1
8,2,4,72880.97,71321.35,0,0,0
11,4,5,54582.94,161141.17,0,1,0
2,2,6,153968.50,212427.45,0,0,0
17,2,4,52057.34,119362.01,1,1,0
6,1,2,43004.78,92079.95,0,0,0
1,1,4,55610.26,102359.49,0,1,0
4,1,2,38217.07,60407.84,0,0,0
15,2,5,177274.20,109230.08,0,0,0
9,1,3,46410.95,128163.40,0,1,0
5,1,3,29701.17,151046.26,0,1,0
3,2,9,80364.08,100577.66,0,1,0
7,7,9,223018.10,245512.75,0,0,0
8,1,5,71477.10,155541.30,0,1,0
11,1,3,50805.15,42346.84,0,1,0
12,1,3,53056.37,119466.53,0,0,0
1,1,3,71230.50,88238.72,0,0,0
9,1,3,46475.90,86674.96,0,1,0
15,2,3,40115.04,76507.97,0,1,0
17,1,3,39594.99,173220.69,0,0,0
8,3,5,27263.48,161158.29,0,1,0
11,1,3,41627.12,114535.58,0,1,0
11,2,4,81226.07,111367.37,0,0,0
12,2,5,72587.22,335789.51,0,1,0
15,3,5,86615.83,136858.14,0,0,0
7,1,2,24189.64,61968.94,0,1,0
1,1,5,46817.30,141940.13,0,1,0
15,2,4,45884.23,43549.65,0,1,0
12,1,5,96583.92,50750.36,0,0,0
1,1,3,33858.00,124956.49,0,1,0
10,2,6,137249.41,204848.39,0,0,0
3,1,4,41104.60,75678.98,0,1,0
15,2,4,86534.53,99656.10,0,0,0
1,1,3,63841.61,91695.40,0,0,0
12,2,4,32162.78,67961.85,0,1,0
16,1,4,201220.76,164680.69,0,0,0
12,2,4,93996.90,109628.87,0,0,0
0,1,4,45414.88,58746.83,0,1,0
3,2,4,110429.81,105346.66,0,0,0
12,2,5,67794.78,159046.52,0,1,0
2,1,4,53186.94,76452.41,0,1,0
13,1,3,46673.68,52227.38,0,1,0
17,2,4,79743.80,95139.94,0,0,0
13,1,2,25637.27,92453.47,0,1,0
10,1,4,80956.58,142563.76,0,0,0
12,2,5,86172.28,168746.44,0,0,0
15,1,3,58906.81,143345.13,0,0,0
15,2,3,49109.25,106128.77,0,1,0
10,1,4,123817.50,110542.59,0,0,0
0,1,4,100519.96,106734.45,0,0,0
13,1,3,73172.92,46696.79,0,0,0
9,2,6,108434.60,260428.98,0,0,0
6,1,2,32805.33,78884.78,0,1,0
9,1,3,34983.66,60624.58,0,1,0
2,1,4,71379.88,98334.63,0,0,0
4,6,9,231866.30,245667.16,0,0,0
5,1,4,148105.66,88648.28,0,0,0
15,1,3,28638.23,61030.70,0,1,0
9,1,3,55344.79,96825.69,0,0,0
12,1,2,38168.65,60319.49,0,0,0
16,3,6,33752.00,159370.71,1,1,0
7,3,5,79109.91,195243.94,0,1,0
4,1,2,33691.37,75207.12,0,1,0
13,1,2,16181.44,51581.60,0,1,0
14,2,3,40658.45,94569.24,0,1,0
15,3,6,126673.27,112871.62,0,0,0
9,1,3,46576.80,85246.21,0,1,0
4,3,4,42416.81,61030.86,0,1,0
9,2,5,106568.82,230450.98,0,0,0
10,2,3,50672.38,136446.28,0,1,0
11,2,4,173215.69,116614.99,0,0,0
17,1,5,66075.28,159553.30,1,1,0
15,1,4,77976.96,126988.89,0,0,0
4,1,3,45818.05,94413.60,0,1,0
11,1,4,76060.35,121157.79,0,0,0
2,1,2,62788.56,101081.64,0,0,0
11,1,2,24727.39,48443.43,0,1,0
12,3,6,74546.45,310894.57,0,1,0
13,3,4,67105.76,143959.38,0,1,0
5,2,5,64092.39,123572.65,0,1,0
8,1,5,82697.38,233230.43,0,1,0
3,5,7,153861.14,254577.85,0,0,0
15,5,7,93759.85,235843.90,0,1,0
7,1,3,43428.67,163117.10,0,1,0
17,2,4,40127.57,160016.58,1,1,0
8,1,3,53457.03,75622.73,0,0,0
4,1,3,106956.88,39904.17,0,0,0
3,1,4,65164.95,161924.32,0,1,0
15,2,4,115444.91,204836.79,0,0,0
17,1,3,45176.69,277704.00,1,1,0
15,1,3,84508.38,70013.56,0,0,0
9,1,2,69262.28,79480.21,0,0,0
0,2,4,38480.36,150352.38,0,1,0
11,2,4,61304.46,125375.30,0,1,0
1,1,3,26730.86,73154.46,0,1,0
14,1,3,57872.25,101712.57,0,0,0
11,3,5,47429.62,186940.01,0,1,0
6,3,7,267353.11,272273.30,0,0,0
1,2,3,39760.66,158531.24,0,1,0
1,1,3,25071.02,63222.40,0,1,0
1,1,2,27152.19,105942.57,0,1,0
15,2,5,90213.25,94789.08,0,0,0
17,1,3,38405.61,116143.37,0,0,0
3,4,5,136841.66,332595.12,0,0,0
1,2,5,141108.31,178331.36,0,0,0
11,3,4,106270.16,147590.50,0,0,0
7,1,3,47077.58,80104.03,0,1,0
5,2,4,70147.99,85811.96,0,0,0
6,2,5,133218.73,179207.03,0,0,0
0,1,2,26754.64,41809.23,0,1,0
8,1,3,74641.27,100283.51,0,0,0
15,1,5,70464.63,171315.99,0,1,0
11,2,4,68125.37,96409.64,0,0,0
10,1,4,148386.05,90051.47,0,0,0
17,3,5,61009.43,84834.62,0,0,0
5,1,2,24980.77,52081.56,0,1,0
14,1,3,36614.62,79484.24,0,1,0
8,1,3,54916.24,100718.82,0,0,0
13,1,3,38901.13,91239.19,0,1,0
17,1,3,63504.27,185868.46,1,0,0
